initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
RD,1200,Cli,11,0,1200,74.53
RD,1200,Cli,11,1,1200,74.53
RD,1200,Cli,11,2,1200,72.64
RD,1200,Cli,11,3,1200,75.47
RD,1200,Cli,11,4,1200,73.58
RD,1200,Cli,12,0,1200,30.0
RD,1200,Cli,12,1,1200,30.0
RD,1200,Cli,12,3,1200,30.0
RD,1200,Cli,12,4,1200,30.0
RD,1200,Cli,13,0,1200,63.56
RD,1200,Cli,13,1,1200,67.8
RD,1200,Cli,13,2,1200,41.53
RD,1200,Cli,13,3,1200,50.85
RD,1200,Cli,13,4,1200,55.93
RD,1200,Cli,14,0,1200,50.78
RD,1200,Cli,14,1,1200,66.41
RD,1200,Cli,14,2,1200,53.12
RD,1200,Cli,14,3,1200,53.12
RD,1200,Cli,14,4,1200,50.78
RD,1200,Cli,15,0,1200,61.11
RD,1200,Cli,15,1,1200,72.22
RD,1200,Cli,15,2,1200,66.67
RD,1200,Cli,15,3,1200,62.96
RD,1200,Cli,15,4,1200,62.96
RD,1200,Cli,16,0,1200,56.31
RD,1200,Cli,16,1,1200,56.31
RD,1200,Cli,16,2,1200,57.66
RD,1200,Cli,16,3,1200,55.86
RD,1200,Cli,17,0,1200,40.48
RD,1200,Cli,17,1,1200,45.24
RD,1200,Cli,17,2,1200,40.48
RD,1200,Cli,17,3,1200,38.1
RD,1200,Cli,17,4,1200,45.24
RD,1200,Cli,18,0,1200,45.24
RD,1200,Cli,18,1,1200,45.24
RD,1200,Cli,18,2,1200,38.1
RD,1200,Cli,18,3,1200,45.24
RD,1200,Cli,18,4,1200,45.24
RD,1200,Cli,19,0,1200,40.48
RD,1200,Cli,19,1,1200,40.48
RD,1200,Cli,19,2,1200,45.24
RD,1200,Cli,19,3,1200,45.24
RD,1200,Cli,19,4,1200,45.24
RD,1200,Cli,20,0,1200,50.0
RD,1200,Cli,20,1,1200,43.75
RD,1200,Cli,20,2,1200,35.42
RD,1200,Cli,20,3,1200,35.42
RD,1200,Cli,20,4,1200,33.33
RD,1200,Cli,21,0,1200,57.14
RD,1200,Cli,21,1,1200,59.69
RD,1200,Cli,21,2,1200,62.76
RD,1200,Cli,21,3,1200,52.55
RD,1200,Cli,21,4,1200,54.59
RD,1200,Cli,22,0,1200,31.82
RD,1200,Cli,22,2,1200,45.45
RD,1200,Cli,22,3,1200,52.27
RD,1200,Cli,23,0,1200,72.73
RD,1200,Cli,23,1,1200,79.09
RD,1200,Cli,23,2,1200,79.09
RD,1200,Cli,23,3,1200,79.09
RD,1200,Cli,23,4,1200,83.64
RD,1200,Cli,24,0,1200,72.32
RD,1200,Cli,24,1,1200,75.89
RD,1200,Cli,24,2,1200,77.68
RD,1200,Cli,24,3,1200,74.11
RD,1200,Cli,24,4,1200,75.89
RD,1200,Cli,25,0,1200,74.11
RD,1200,Cli,25,1,1200,76.79
RD,1200,Cli,25,2,1200,75.89
RD,1200,Cli,25,3,1200,75.0
RD,1200,Cli,25,4,1200,73.21
RD,1200,Cli,26,0,1200,75.0
RD,1200,Cli,26,1,1200,75.0
RD,1200,Cli,27,0,1200,83.33
RD,1200,Cli,27,1,1200,83.33
RD,1200,Cli,27,2,1200,91.67
RD,1200,Cli,27,3,1200,75.0
RD,1200,Cli,27,4,1200,75.0
RD,1200,Cli,28,0,1200,38.24
RD,1200,Cli,28,1,1200,33.82
RD,1200,Cli,28,3,1200,33.82
RD,1200,Cli,28,4,1200,32.35
RD,1200,Cli,29,0,1200,42.86
RD,1200,Cli,29,1,1200,42.86
RD,1200,Cli,29,2,1200,42.86
RD,1200,Cli,29,3,1200,42.86
RD,1200,Cli,29,4,1200,42.86
RD,1200,Cli,30,0,1200,26.07
RD,1200,Cli,30,1,1200,21.79
RD,1200,Cli,30,2,1200,19.23
RD,1200,Cli,30,3,1200,20.94
RD,1200,Cli,30,4,1200,22.22
RD,1200,Cli,31,4,1200,70.28
RD,1200,Cli,32,0,1200,37.72
RD,1200,Cli,32,1,1200,37.72
RD,1200,Cli,32,2,1200,36.84
RD,1200,Cli,32,3,1200,37.72
RD,1200,Cli,32,4,1200,37.72
RD,1200,Cli,33,0,1200,71.19
RD,1200,Cli,33,1,1200,70.34
RD,1200,Cli,33,2,1200,67.8
RD,1200,Cli,33,3,1200,71.19
