initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
RD,1200,Cli,29,3,1200,50.0
RD,1200,Cli,29,4,1200,50.0
RD,1200,Cli,30,0,1200,27.98
RD,1200,Cli,30,1,1200,23.39
RD,1200,Cli,30,2,1200,20.64
RD,1200,Cli,30,3,1200,22.48
RD,1200,Cli,30,4,1200,23.85
RD,1200,Cli,31,0,1200,75.96
RD,1200,Cli,31,1,1200,75.48
RD,1200,Cli,31,2,1200,70.19
RD,1200,Cli,31,3,1200,71.63
RD,1200,Cli,31,4,1200,76.92
RD,1200,Cli,32,0,1200,39.34
RD,1200,Cli,32,1,1200,36.07
RD,1200,Cli,32,2,1200,36.89
RD,1200,Cli,32,3,1200,38.52
RD,1200,Cli,32,4,1200,38.52
RD,1200,Cli,33,0,1200,70.18
RD,1200,Cli,33,1,1200,70.18
RD,1200,Cli,33,2,1200,66.67
RD,1200,Cli,33,3,1200,68.42
RD,1200,Cli,33,4,1200,70.18
RD,1200,Cli,34,0,1200,70.45
RD,1200,Cli,34,1,1200,63.64
RD,1200,Cli,34,2,1200,73.86
RD,1200,Cli,34,3,1200,64.77
RD,1200,Cli,34,4,1200,78.41
RD,1200,Cli,35,0,1200,70.0
RD,1200,Cli,35,1,1200,45.0
RD,1200,Cli,35,2,1200,60.0
RD,1200,Cli,35,3,1200,65.0
RD,1200,Cli,35,4,1200,70.0
RD,1200,Cli,36,0,1200,86.11
RD,1200,Cli,36,1,1200,80.56
RD,1200,Cli,36,2,1200,75.0
RD,1200,Cli,36,3,1200,91.67
RD,1200,Cli,36,4,1200,88.89
RD,1200,Cli,37,0,1200,17.09
RD,1200,Cli,37,1,1200,17.09
RD,1200,Cli,37,2,1200,17.09
RD,1200,Cli,37,3,1200,16.46
RD,1200,Cli,37,4,1200,17.09
RD,1200,Cli,38,0,1200,16.46
RD,1200,Cli,38,1,1200,17.09
RD,1200,Cli,38,2,1200,16.46
RD,1200,Cli,38,3,1200,17.09
RD,1200,Cli,38,4,1200,16.46
RD,1200,Cli,39,0,1200,60.0
RD,1200,Cli,39,1,1200,65.0
RD,1200,Cli,39,2,1200,60.0
RD,1200,Cli,39,3,1200,60.0
RD,1200,Cli,39,4,1200,65.0
RD,1200,Cli,40,0,1200,80.0
RD,1200,Cli,40,1,1200,90.0
RD,1200,Cli,40,2,1200,80.0
RD,1200,Cli,40,3,1200,80.0
RD,1200,Cli,40,4,1200,85.0
RD,1200,Closure,1,0,1200,0.0
RD,1200,Closure,1,1,1200,0.0
RD,1200,Closure,1,2,1200,0.35
RD,1200,Closure,1,3,1200,0.0
RD,1200,Closure,1,4,1200,0.0
RD,1200,Closure,2,0,1200,1.22
RD,1200,Closure,2,1,1200,0.0
RD,1200,Closure,2,2,1200,2.09
RD,1200,Closure,2,3,1200,1.05
RD,1200,Closure,3,0,1200,0.79
RD,1200,Closure,3,1,1200,0.0
RD,1200,Closure,3,2,1200,0.79
RD,1200,Closure,3,3,1200,0.79
RD,1200,Closure,3,4,1200,0.79
RD,1200,Closure,4,0,1200,17.44
RD,1200,Closure,4,1,1200,0.0
RD,1200,Closure,4,2,1200,8.14
RD,1200,Closure,4,3,1200,20.93
RD,1200,Closure,4,4,1200,4.65
RD,1200,Closure,5,0,1200,0.0
RD,1200,Closure,5,1,1200,0.0
RD,1200,Closure,5,4,1200,0.0
RD,1200,Closure,6,0,1200,0.45
RD,1200,Closure,6,1,1200,0.0
RD,1200,Closure,6,2,1200,5.0
RD,1200,Closure,6,3,1200,4.09
RD,1200,Closure,6,4,1200,0.0
RD,1200,Closure,7,0,1200,9.47
RD,1200,Closure,7,1,1200,20.0
RD,1200,Closure,7,2,1200,11.58
RD,1200,Closure,7,3,1200,4.21
RD,1200,Closure,7,4,1200,1.05
RD,1200,Closure,8,0,1200,5.77
RD,1200,Closure,8,1,1200,11.54
RD,1200,Closure,8,2,1200,3.85
RD,1200,Closure,8,3,1200,5.77
RD,1200,Closure,8,4,1200,0.0
RD,1200,Closure,9,0,1200,33.33
RD,1200,Closure,9,1,1200,28.57
RD,1200,Closure,9,2,1200,26.19
RD,1200,Closure,9,3,1200,16.67
RD,1200,Closure,9,4,1200,16.67
RD,1200,Closure,10,0,1200,17.22
RD,1200,Closure,10,1,1200,17.22
RD,1200,Closure,10,2,1200,22.47
RD,1200,Closure,10,3,1200,23.93
RD,1200,Closure,10,4,1200,20.14
RD,1200,Closure,11,0,1200,0.0
RD,1200,Closure,11,1,1200,0.0
RD,1200,Closure,11,2,1200,0.0
RD,1200,Closure,11,3,1200,0.55
RD,1200,Closure,11,4,1200,0.0
RD,1200,Closure,12,0,1200,0.0
RD,1200,Closure,12,1,1200,0.0
RD,1200,Closure,12,2,1200,0.0
RD,1200,Closure,12,3,1200,0.0
RD,1200,Closure,12,4,1200,0.0
RD,1200,Closure,13,0,1200,0.0
RD,1200,Closure,14,0,1200,10.87
RD,1200,Closure,14,1,1200,6.52
RD,1200,Closure,14,2,1200,10.87
RD,1200,Closure,14,3,1200,5.8
RD,1200,Closure,14,4,1200,3.62
RD,1200,Closure,15,0,1200,0.84
RD,1200,Closure,15,1,1200,0.0
RD,1200,Closure,15,2,1200,0.0
RD,1200,Closure,15,3,1200,0.0
RD,1200,Closure,15,4,1200,0.84
RD,1200,Closure,16,0,1200,12.9
RD,1200,Closure,16,1,1200,0.0
RD,1200,Closure,16,2,1200,11.29
RD,1200,Closure,16,3,1200,11.29
RD,1200,Closure,16,4,1200,11.29
RD,1200,Closure,17,0,1200,0.0
RD,1200,Closure,17,1,1200,3.49
RD,1200,Closure,17,2,1200,0.0
RD,1200,Closure,17,3,1200,3.49
RD,1200,Closure,17,4,1200,3.49
RD,1200,Closure,18,0,1200,27.64
RD,1200,Closure,18,1,1200,28.85
RD,1200,Closure,18,2,1200,25.96
RD,1200,Closure,18,3,1200,38.94
RD,1200,Closure,18,4,1200,25.24
RD,1200,Closure,19,0,1200,22.34
RD,1200,Closure,19,1,1200,14.89
RD,1200,Closure,19,2,1200,1.06
RD,1200,Closure,19,3,1200,19.15
RD,1200,Closure,19,4,1200,5.32
RD,1200,Closure,20,0,1200,1.71
RD,1200,Closure,20,1,1200,1.71
RD,1200,Closure,20,2,1200,0.19
RD,1200,Closure,20,3,1200,2.28
RD,1200,Closure,20,4,1200,0.95
RD,1200,Closure,21,0,1200,20.0
RD,1200,Closure,21,1,1200,13.33
RD,1200,Closure,21,2,1200,20.0
RD,1200,Closure,21,3,1200,21.67
RD,1200,Closure,21,4,1200,1.67
RD,1200,Closure,22,0,1200,29.17
RD,1200,Closure,22,1,1200,13.89
RD,1200,Closure,22,2,1200,4.17
RD,1200,Closure,22,3,1200,13.89
RD,1200,Closure,23,0,1200,0.0
RD,1200,Closure,23,1,1200,1.1
RD,1200,Closure,23,2,1200,0.55
RD,1200,Closure,23,3,1200,0.55
RD,1200,Closure,23,4,1200,0.0
RD,1200,Closure,24,0,1200,13.46
RD,1200,Closure,24,1,1200,14.42
RD,1200,Closure,24,2,1200,12.5
RD,1200,Closure,24,3,1200,12.5
RD,1200,Closure,24,4,1200,12.5
RD,1200,Closure,25,0,1200,0.5
RD,1200,Closure,25,1,1200,0.25
RD,1200,Closure,25,2,1200,0.0
RD,1200,Closure,25,3,1200,0.5
RD,1200,Closure,25,4,1200,0.5
RD,1200,Closure,26,0,1200,17.5
RD,1200,Closure,26,1,1200,17.5
RD,1200,Closure,26,2,1200,10.0
RD,1200,Closure,26,3,1200,15.0
RD,1200,Closure,26,4,1200,17.5
RD,1200,Closure,27,0,1200,61.67
RD,1200,Closure,27,1,1200,58.33
RD,1200,Closure,27,2,1200,61.67
RD,1200,Closure,27,3,1200,73.33
RD,1200,Closure,27,4,1200,66.67
RD,1200,Closure,28,0,1200,0.0
RD,1200,Closure,28,1,1200,50.0
RD,1200,Closure,28,2,1200,50.0
RD,1200,Closure,28,3,1200,50.0
RD,1200,Closure,28,4,1200,100.0
RD,1200,Closure,29,0,1200,0.0
RD,1200,Closure,29,1,1200,0.0
RD,1200,Closure,29,2,1200,0.0
RD,1200,Closure,29,3,1200,0.0
RD,1200,Closure,29,4,1200,0.0
RD,1200,Closure,30,0,1200,0.9
RD,1200,Closure,30,1,1200,0.45
RD,1200,Closure,30,2,1200,0.45
RD,1200,Closure,30,3,1200,0.0
RD,1200,Closure,30,4,1200,0.45
RD,1200,Closure,31,0,1200,1.0
RD,1200,Closure,31,1,1200,9.75
RD,1200,Closure,31,2,1200,19.75
RD,1200,Closure,31,3,1200,13.0
RD,1200,Closure,31,4,1200,27.25
RD,1200,Closure,32,0,1200,6.22
RD,1200,Closure,32,1,1200,1.96
RD,1200,Closure,32,2,1200,4.26
RD,1200,Closure,32,3,1200,4.58
RD,1200,Closure,32,4,1200,7.04
RD,1200,Closure,33,0,1200,48.33
RD,1200,Closure,33,1,1200,51.67
RD,1200,Closure,33,2,1200,49.44
RD,1200,Closure,33,3,1200,47.78
RD,1200,Closure,33,4,1200,49.44
RD,1200,Closure,34,0,1200,19.65
RD,1200,Closure,34,1,1200,16.7
RD,1200,Closure,34,2,1200,17.91
RD,1200,Closure,34,3,1200,15.65
RD,1200,Closure,34,4,1200,21.22
RD,1200,Closure,35,0,1200,0.24
RD,1200,Closure,35,1,1200,0.47
RD,1200,Closure,35,2,1200,0.47
RD,1200,Closure,35,3,1200,0.0
RD,1200,Closure,35,4,1200,2.61
RD,1200,Closure,36,0,1200,0.43
RD,1200,Closure,36,1,1200,0.86
RD,1200,Closure,36,3,1200,0.0
RD,1200,Closure,36,4,1200,0.43
RD,1200,Closure,37,0,1200,13.51
RD,1200,Closure,37,1,1200,12.21
RD,1200,Closure,37,2,1200,12.47
RD,1200,Closure,37,3,1200,3.9
RD,1200,Closure,37,4,1200,5.19
RD,1200,Closure,38,0,1200,43.75
RD,1200,Closure,38,1,1200,15.62
RD,1200,Closure,38,2,1200,32.81
RD,1200,Closure,38,3,1200,34.38
RD,1200,Closure,38,4,1200,48.44
RD,1200,Closure,39,0,1200,51.79
RD,1200,Closure,39,1,1200,51.19
RD,1200,Closure,39,2,1200,48.81
RD,1200,Closure,39,3,1200,52.38
RD,1200,Closure,39,4,1200,45.24
RD,1200,Closure,40,0,1200,11.24
RD,1200,Closure,40,1,1200,9.17
RD,1200,Closure,40,2,1200,6.19
RD,1200,Closure,40,3,1200,5.73
RD,1200,Closure,40,4,1200,3.67
RD,1200,Closure,42,0,1200,1.43
RD,1200,Closure,42,1,1200,1.43
RD,1200,Closure,42,2,1200,1.43
RD,1200,Closure,42,3,1200,1.43
RD,1200,Closure,42,4,1200,1.08
RD,1200,Closure,43,0,1200,0.46
RD,1200,Closure,43,1,1200,0.0
RD,1200,Closure,43,2,1200,0.0
RD,1200,Closure,43,3,1200,0.31
RD,1200,Closure,43,4,1200,0.15
RD,1200,Closure,44,0,1200,30.0
RD,1200,Closure,44,1,1200,33.33
RD,1200,Closure,44,2,1200,18.33
RD,1200,Closure,44,3,1200,21.67
RD,1200,Closure,44,4,1200,45.0
RD,1200,Closure,45,0,1200,0.0
RD,1200,Closure,45,1,1200,3.2
RD,1200,Closure,45,2,1200,0.0
RD,1200,Closure,45,3,1200,0.0
RD,1200,Closure,45,4,1200,0.36
RD,1200,Closure,46,0,1200,0.0
