initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
DS,1200,Codec,6,4,1200,96.67
DS,1200,Codec,7,0,1200,95.06
DS,1200,Codec,7,1,1200,95.06
DS,1200,Codec,7,2,1200,95.06
DS,1200,Codec,7,3,1200,95.06
DS,1200,Codec,7,4,1200,95.06
DS,1200,Codec,8,0,1200,93.82
DS,1200,Codec,8,1,1200,95.51
DS,1200,Codec,8,2,1200,95.51
DS,1200,Codec,8,3,1200,94.94
DS,1200,Codec,8,4,1200,94.94
DS,1200,Codec,9,0,1200,93.51
DS,1200,Codec,9,1,1200,91.56
DS,1200,Codec,9,2,1200,93.51
DS,1200,Codec,9,3,1200,93.51
DS,1200,Codec,9,4,1200,93.51
DS,1200,Codec,10,0,1200,0.0
DS,1200,Codec,10,1,1200,0.0
DS,1200,Codec,10,2,1200,0.0
DS,1200,Codec,10,3,1200,0.0
DS,1200,Codec,10,4,1200,0.0
DS,1200,Codec,11,0,1200,85.71
DS,1200,Codec,11,1,1200,74.29
DS,1200,Codec,11,2,1200,82.86
DS,1200,Codec,11,3,1200,85.71
DS,1200,Codec,11,4,1200,84.29
DS,1200,Codec,12,0,1200,55.56
DS,1200,Codec,12,1,1200,75.0
DS,1200,Codec,12,2,1200,77.78
DS,1200,Codec,12,3,1200,75.0
DS,1200,Codec,12,4,1200,75.0
DS,1200,Codec,17,0,1200,40.0
DS,1200,Codec,17,1,1200,75.0
DS,1200,Codec,17,2,1200,40.0
DS,1200,Codec,17,3,1200,40.0
DS,1200,Codec,17,4,1200,40.0
DS,1200,Codec,18,0,1200,70.83
DS,1200,Codec,18,1,1200,70.83
DS,1200,Codec,18,2,1200,70.83
DS,1200,Codec,18,3,1200,70.83
DS,1200,Codec,18,4,1200,70.83
EA,1200,Compress,1,0,1200,86.44
EA,1200,Compress,1,1,1200,86.44
EA,1200,Compress,1,2,1200,86.44
EA,1200,Compress,1,3,1200,76.27
EA,1200,Compress,1,4,1200,86.44
EA,1200,Compress,2,0,1200,76.79
EA,1200,Compress,2,1,1200,76.79
EA,1200,Compress,2,2,1200,80.36
EA,1200,Compress,2,3,1200,76.79
EA,1200,Compress,2,4,1200,75.0
EA,1200,Compress,3,0,1200,96.67
EA,1200,Compress,3,1,1200,96.67
EA,1200,Compress,3,2,1200,96.67
EA,1200,Compress,3,3,1200,93.33
EA,1200,Compress,3,4,1200,90.0
EA,1200,Compress,4,0,1200,47.83
EA,1200,Compress,4,1,1200,49.41
EA,1200,Compress,4,2,1200,49.8
EA,1200,Compress,4,3,1200,65.61
EA,1200,Compress,4,4,1200,49.8
EA,1200,Compress,5,0,1200,69.79
EA,1200,Compress,5,1,1200,69.79
EA,1200,Compress,5,2,1200,69.79
EA,1200,Compress,5,3,1200,69.79
EA,1200,Compress,5,4,1200,69.79
EA,1200,Compress,6,0,1200,71.67
EA,1200,Compress,6,1,1200,71.67
EA,1200,Compress,6,2,1200,71.67
EA,1200,Compress,6,3,1200,71.67
EA,1200,Compress,6,4,1200,71.67
EA,1200,Compress,7,0,1200,100.0
EA,1200,Compress,7,1,1200,100.0
EA,1200,Compress,7,2,1200,100.0
EA,1200,Compress,7,3,1200,100.0
EA,1200,Compress,7,4,1200,100.0
EA,1200,Compress,8,0,1200,95.83
EA,1200,Compress,8,1,1200,100.0
EA,1200,Compress,8,2,1200,97.92
EA,1200,Compress,8,3,1200,97.92
EA,1200,Compress,8,4,1200,97.92
EA,1200,Compress,9,0,1200,71.43
EA,1200,Compress,9,1,1200,71.43
EA,1200,Compress,9,2,1200,71.43
EA,1200,Compress,9,3,1200,71.43
EA,1200,Compress,9,4,1200,71.43
EA,1200,Compress,10,0,1200,61.95
EA,1200,Compress,10,1,1200,61.95
EA,1200,Compress,10,2,1200,61.95
EA,1200,Compress,10,3,1200,61.95
EA,1200,Compress,10,4,1200,61.95
EA,1200,Compress,11,0,1200,83.33
EA,1200,Compress,11,1,1200,83.33
EA,1200,Compress,11,2,1200,83.33
EA,1200,Compress,11,3,1200,83.33
EA,1200,Compress,11,4,1200,83.33
EA,1200,Compress,12,0,1200,54.55
EA,1200,Compress,12,1,1200,54.55
EA,1200,Compress,12,2,1200,54.55
EA,1200,Compress,12,3,1200,54.55
EA,1200,Compress,12,4,1200,54.55
EA,1200,Compress,13,0,1200,60.91
EA,1200,Compress,13,1,1200,60.91
