initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,1200,Chart,22,3,1200,91.38
ES,1200,Chart,22,4,1200,91.38
ES,1200,Chart,23,0,1200,67.39
ES,1200,Chart,23,1,1200,69.57
ES,1200,Chart,23,2,1200,78.26
ES,1200,Chart,23,3,1200,78.26
ES,1200,Chart,23,4,1200,65.22
ES,1200,Chart,24,0,1200,0.0
ES,1200,Chart,24,1,1200,0.0
ES,1200,Chart,24,2,1200,0.0
ES,1200,Chart,24,3,1200,0.0
ES,1200,Chart,24,4,1200,0.0
ES,1200,Chart,25,0,1200,68.29
ES,1200,Chart,25,1,1200,18.29
ES,1200,Chart,25,2,1200,75.61
ES,1200,Chart,25,3,1200,56.1
ES,1200,Chart,25,4,1200,76.83
ES,1200,Chart,26,0,1200,95.52
ES,1200,Chart,26,1,1200,96.27
ES,1200,Chart,26,2,1200,95.52
ES,1200,Chart,26,3,1200,95.52
ES,1200,Chart,26,4,1200,95.52
ES,1200,Cli,1,0,1200,0.0
ES,1200,Cli,1,1,1200,0.0
ES,1200,Cli,1,2,1200,0.0
ES,1200,Cli,1,3,1200,0.0
ES,1200,Cli,1,4,1200,0.0
ES,1200,Cli,2,0,1200,92.86
ES,1200,Cli,2,1,1200,92.86
ES,1200,Cli,2,2,1200,92.86
ES,1200,Cli,2,3,1200,92.86
ES,1200,Cli,2,4,1200,92.86
ES,1200,Cli,4,0,1200,80.88
ES,1200,Cli,4,1,1200,80.88
ES,1200,Cli,4,2,1200,80.88
ES,1200,Cli,4,3,1200,80.88
ES,1200,Cli,4,4,1200,66.18
ES,1200,Cli,5,0,1200,0.0
ES,1200,Cli,5,1,1200,0.0
ES,1200,Cli,5,2,1200,0.0
ES,1200,Cli,5,3,1200,0.0
ES,1200,Cli,5,4,1200,0.0
ES,1200,Cli,8,0,1200,91.35
ES,1200,Cli,8,1,1200,92.31
ES,1200,Cli,8,2,1200,91.35
ES,1200,Cli,8,3,1200,89.42
ES,1200,Cli,8,4,1200,93.27
ES,1200,Cli,9,0,1200,81.43
ES,1200,Cli,9,1,1200,81.43
ES,1200,Cli,9,2,1200,78.57
ES,1200,Cli,9,3,1200,81.43
ES,1200,Cli,9,4,1200,81.43
ES,1200,Cli,10,0,1200,81.43
ES,1200,Cli,10,1,1200,80.0
ES,1200,Cli,10,2,1200,81.43
ES,1200,Cli,10,3,1200,81.43
ES,1200,Cli,10,4,1200,81.43
ES,1200,Cli,11,0,1200,90.57
ES,1200,Cli,11,1,1200,92.45
ES,1200,Cli,11,2,1200,92.45
ES,1200,Cli,11,3,1200,92.45
ES,1200,Cli,11,4,1200,92.45
ES,1200,Cli,12,0,1200,93.75
ES,1200,Cli,12,1,1200,93.75
ES,1200,Cli,12,2,1200,100.0
