initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,coverage
ES,1200,Closure,14,3,1200,76.81
ES,1200,Closure,14,4,1200,77.17
ES,1200,Closure,15,0,1200,0.83
ES,1200,Closure,15,1,1200,0.0
ES,1200,Closure,15,2,1200,0.83
ES,1200,Closure,15,3,1200,0.83
ES,1200,Closure,15,4,1200,0.83
ES,1200,Closure,16,0,1200,18.55
ES,1200,Closure,16,1,1200,18.55
ES,1200,Closure,16,2,1200,18.55
ES,1200,Closure,16,3,1200,18.55
ES,1200,Closure,16,4,1200,18.55
ES,1200,Closure,17,0,1200,35.89
ES,1200,Closure,17,1,1200,30.68
ES,1200,Closure,17,2,1200,32.27
ES,1200,Closure,17,4,1200,27.93
ES,1200,Closure,18,0,1200,61.11
ES,1200,Closure,18,1,1200,67.39
ES,1200,Closure,18,2,1200,57.97
ES,1200,Closure,18,3,1200,66.18
ES,1200,Closure,18,4,1200,68.84
ES,1200,Closure,19,0,1200,82.11
ES,1200,Closure,19,1,1200,73.68
ES,1200,Closure,19,2,1200,76.84
ES,1200,Closure,19,3,1200,66.32
ES,1200,Closure,19,4,1200,70.53
ES,1200,Closure,20,0,1200,30.0
ES,1200,Closure,20,1,1200,24.91
ES,1200,Closure,20,2,1200,26.98
ES,1200,Closure,20,3,1200,27.36
ES,1200,Closure,20,4,1200,26.23
ES,1200,Closure,21,1,1200,86.84
ES,1200,Closure,21,2,1200,86.84
ES,1200,Closure,21,3,1200,81.58
ES,1200,Closure,21,4,1200,81.58
ES,1200,Closure,22,0,1200,84.21
ES,1200,Closure,22,1,1200,86.84
ES,1200,Closure,22,2,1200,81.58
ES,1200,Closure,22,3,1200,84.21
ES,1200,Closure,22,4,1200,78.95
ES,1200,Closure,23,0,1200,27.89
ES,1200,Closure,23,1,1200,36.7
ES,1200,Closure,23,2,1200,42.39
ES,1200,Closure,23,3,1200,32.29
ES,1200,Closure,23,4,1200,37.06
ES,1200,Closure,24,0,1200,20.37
ES,1200,Closure,24,1,1200,20.37
ES,1200,Closure,24,2,1200,20.37
ES,1200,Closure,24,3,1200,20.37
ES,1200,Closure,24,4,1200,20.37
ES,1200,Closure,25,0,1200,37.56
ES,1200,Closure,25,1,1200,23.88
ES,1200,Closure,25,2,1200,29.1
ES,1200,Closure,25,3,1200,22.64
ES,1200,Closure,25,4,1200,28.86
ES,1200,Closure,26,0,1200,76.19
ES,1200,Closure,26,1,1200,83.33
ES,1200,Closure,26,2,1200,80.95
ES,1200,Closure,26,3,1200,80.95
ES,1200,Closure,26,4,1200,83.33
ES,1200,Closure,27,0,1200,98.33
ES,1200,Closure,27,1,1200,95.0
ES,1200,Closure,27,2,1200,98.33
ES,1200,Closure,27,3,1200,95.0
ES,1200,Closure,27,4,1200,98.33
ES,1200,Closure,28,0,1200,100.0
ES,1200,Closure,28,1,1200,100.0
ES,1200,Closure,28,2,1200,100.0
ES,1200,Closure,28,3,1200,100.0
ES,1200,Closure,28,4,1200,100.0
ES,1200,Closure,29,0,1200,0.0
ES,1200,Closure,29,1,1200,0.0
ES,1200,Closure,29,2,1200,0.0
ES,1200,Closure,29,3,1200,0.0
ES,1200,Closure,29,4,1200,0.0
ES,1200,Closure,30,0,1200,25.45
ES,1200,Closure,30,1,1200,20.54
ES,1200,Closure,30,2,1200,27.23
ES,1200,Closure,30,3,1200,25.45
ES,1200,Closure,30,4,1200,23.21
ES,1200,Closure,31,0,1200,72.11
ES,1200,Closure,31,2,1200,61.06
ES,1200,Closure,31,3,1200,63.57
ES,1200,Closure,31,4,1200,59.3
ES,1200,Closure,32,0,1200,34.46
ES,1200,Closure,32,1,1200,30.43
ES,1200,Closure,32,2,1200,29.31
ES,1200,Closure,32,3,1200,29.47
ES,1200,Closure,32,4,1200,30.27
ES,1200,Closure,33,0,1200,90.11
ES,1200,Closure,33,1,1200,84.62
ES,1200,Closure,33,2,1200,87.36
ES,1200,Closure,33,3,1200,88.46
ES,1200,Closure,33,4,1200,88.46
ES,1200,Closure,34,0,1200,36.05
ES,1200,Closure,34,1,1200,24.96
ES,1200,Closure,34,2,1200,31.2
ES,1200,Closure,34,3,1200,34.84
ES,1200,Closure,34,4,1200,38.47
ES,1200,Closure,35,0,1200,31.55
ES,1200,Closure,35,1,1200,23.54
ES,1200,Closure,35,2,1200,27.67
ES,1200,Closure,35,3,1200,32.52
ES,1200,Closure,35,4,1200,25.24
ES,1200,Closure,36,0,1200,1.28
ES,1200,Closure,36,1,1200,1.28
ES,1200,Closure,36,2,1200,1.28
ES,1200,Closure,36,3,1200,1.28
ES,1200,Closure,36,4,1200,1.28
ES,1200,Closure,37,0,1200,48.84
ES,1200,Closure,37,1,1200,46.25
ES,1200,Closure,37,2,1200,45.74
ES,1200,Closure,37,3,1200,41.86
ES,1200,Closure,37,4,1200,42.89
ES,1200,Closure,38,0,1200,13.64
ES,1200,Closure,38,1,1200,13.64
ES,1200,Closure,38,2,1200,13.64
ES,1200,Closure,38,3,1200,13.64
ES,1200,Closure,38,4,1200,13.64
ES,1200,Closure,39,0,1200,93.6
ES,1200,Closure,39,1,1200,83.72
ES,1200,Closure,39,2,1200,84.88
ES,1200,Closure,39,3,1200,86.05
ES,1200,Closure,39,4,1200,84.3
ES,1200,Closure,40,0,1200,56.45
ES,1200,Closure,40,1,1200,49.77
ES,1200,Closure,40,2,1200,35.71
ES,1200,Closure,40,3,1200,51.84
ES,1200,Closure,40,4,1200,35.02
ES,1200,Closure,42,0,1200,44.84
ES,1200,Closure,42,1,1200,31.67
ES,1200,Closure,42,2,1200,34.88
ES,1200,Closure,42,3,1200,43.42
ES,1200,Closure,42,4,1200,40.57
ES,1200,Closure,43,0,1200,25.42
ES,1200,Closure,43,1,1200,25.42
ES,1200,Closure,43,2,1200,25.11
ES,1200,Closure,43,3,1200,23.0
ES,1200,Closure,43,4,1200,35.55
ES,1200,Closure,44,0,1200,14.06
ES,1200,Closure,44,1,1200,14.06
ES,1200,Closure,44,2,1200,14.06
ES,1200,Closure,44,3,1200,14.06
ES,1200,Closure,44,4,1200,14.06
ES,1200,Closure,45,0,1200,37.46
ES,1200,Closure,45,1,1200,14.13
ES,1200,Closure,45,2,1200,30.39
ES,1200,Closure,45,3,1200,14.84
ES,1200,Closure,45,4,1200,1.06
ES,1200,Closure,46,0,1200,94.44
ES,1200,Closure,46,1,1200,93.06
ES,1200,Closure,46,2,1200,97.22
ES,1200,Closure,46,3,1200,97.22
ES,1200,Closure,46,4,1200,95.83
ES,1200,Closure,47,0,1200,1.81
ES,1200,Closure,47,1,1200,1.81
ES,1200,Closure,47,2,1200,1.81
ES,1200,Closure,47,3,1200,1.81
ES,1200,Closure,47,4,1200,1.81
ES,1200,Closure,48,0,1200,17.42
ES,1200,Closure,48,1,1200,24.26
ES,1200,Closure,48,2,1200,11.04
ES,1200,Closure,48,3,1200,11.51
ES,1200,Closure,48,4,1200,10.26
ES,1200,Closure,49,0,1200,65.71
ES,1200,Closure,49,1,1200,52.38
ES,1200,Closure,49,2,1200,60.0
ES,1200,Closure,49,3,1200,53.33
ES,1200,Closure,49,4,1200,89.52
ES,1200,Closure,50,0,1200,23.32
ES,1200,Closure,50,1,1200,11.07
ES,1200,Closure,50,2,1200,14.62
ES,1200,Closure,50,3,1200,5.14
ES,1200,Closure,50,4,1200,5.14
ES,1200,Closure,51,0,1200,15.0
ES,1200,Closure,51,1,1200,15.0
ES,1200,Closure,51,2,1200,15.0
ES,1200,Closure,51,3,1200,15.0
ES,1200,Closure,51,4,1200,15.0
ES,1200,Closure,52,0,1200,17.88
ES,1200,Closure,52,1,1200,17.88
ES,1200,Closure,52,2,1200,17.88
ES,1200,Closure,52,3,1200,18.32
ES,1200,Closure,52,4,1200,18.54
ES,1200,Closure,53,0,1200,0.0
ES,1200,Closure,53,1,1200,0.0
ES,1200,Closure,53,2,1200,0.0
ES,1200,Closure,53,3,1200,0.0
ES,1200,Closure,53,4,1200,0.0
ES,1200,Closure,54,0,1200,48.03
ES,1200,Closure,54,1,1200,44.76
ES,1200,Closure,54,2,1200,50.98
ES,1200,Closure,54,3,1200,35.37
ES,1200,Closure,54,4,1200,44.21
ES,1200,Closure,56,0,1200,100.0
ES,1200,Closure,56,1,1200,100.0
ES,1200,Closure,56,2,1200,96.0
ES,1200,Closure,56,3,1200,96.0
ES,1200,Closure,56,4,1200,96.0
ES,1200,Closure,57,0,1200,26.47
ES,1200,Closure,57,1,1200,26.47
ES,1200,Closure,57,2,1200,26.47
ES,1200,Closure,57,3,1200,37.25
ES,1200,Closure,57,4,1200,47.06
ES,1200,Closure,58,0,1200,87.04
ES,1200,Closure,58,1,1200,59.26
ES,1200,Closure,58,2,1200,85.19
ES,1200,Closure,58,3,1200,77.78
ES,1200,Closure,58,4,1200,72.22
ES,1200,Closure,59,0,1200,43.67
ES,1200,Closure,59,1,1200,42.17
ES,1200,Closure,59,2,1200,42.47
ES,1200,Closure,59,3,1200,45.48
